tag_id,timestamp,value
C-201-DISCH-PRESS,2026-09-03T15:00:00Z,909.35
C-201-DISCH-PRESS,2026-09-03T16:00:00Z,902.76
C-201-DISCH-PRESS,2026-09-03T17:00:00Z,905.08
C-201-DISCH-PRESS,2026-09-03T18:00:00Z,904.82
C-201-DISCH-PRESS,2026-09-03T19:00:00Z,904.74
C-201-DISCH-PRESS,2026-09-03T20:00:00Z,905.03
C-201-DISCH-PRESS,2026-09-03T21:00:00Z,899.86
C-201-DISCH-PRESS,2026-09-03T22:00:00Z,907.47
C-201-DISCH-PRESS,2026-09-03T23:00:00Z,906.96
C-201-DISCH-PRESS,2026-09-04T00:00:00Z,908.39
C-201-DISCH-PRESS,2026-09-04T01:00:00Z,911.75
C-201-DISCH-PRESS,2026-09-04T02:00:00Z,904.04
C-201-DISCH-PRESS,2026-09-04T03:00:00Z,904.89
C-201-DISCH-PRESS,2026-09-04T04:00:00Z,905.03
C-201-DISCH-PRESS,2026-09-04T05:00:00Z,910.83
C-201-DISCH-PRESS,2026-09-04T06:00:00Z,899.81
C-201-DISCH-PRESS,2026-09-04T07:00:00Z,906.46
C-201-DISCH-PRESS,2026-09-04T08:00:00Z,900.59
C-201-DISCH-PRESS,2026-09-04T09:00:00Z,897.26
C-201-DISCH-PRESS,2026-09-04T10:00:00Z,898.94
C-201-DISCH-PRESS,2026-09-04T11:00:00Z,900.85
C-201-DISCH-PRESS,2026-09-04T12:00:00Z,908.21
C-201-DISCH-PRESS,2026-09-04T13:00:00Z,902.39
C-201-DISCH-PRESS,2026-09-04T14:00:00Z,904.32
C-201-DISCH-PRESS,2026-09-04T15:00:00Z,901.51
C-201-DISCH-PRESS,2026-09-04T16:00:00Z,906.83
C-201-DISCH-PRESS,2026-09-04T17:00:00Z,901.69
C-201-DISCH-PRESS,2026-09-04T18:00:00Z,908.95
C-201-DISCH-PRESS,2026-09-04T19:00:00Z,902.02
C-201-DISCH-PRESS,2026-09-04T20:00:00Z,902.71
C-201-DISCH-PRESS,2026-09-04T21:00:00Z,905.37
C-201-DISCH-PRESS,2026-09-04T22:00:00Z,905.07
C-201-DISCH-PRESS,2026-09-04T23:00:00Z,909.27
C-201-DISCH-PRESS,2026-09-05T00:00:00Z,905.36
C-201-DISCH-PRESS,2026-09-05T01:00:00Z,901.38
C-201-DISCH-PRESS,2026-09-05T02:00:00Z,903.32
C-201-DISCH-PRESS,2026-09-05T03:00:00Z,903.28
C-201-DISCH-PRESS,2026-09-05T04:00:00Z,907.18
C-201-DISCH-PRESS,2026-09-05T05:00:00Z,906.15
C-201-DISCH-PRESS,2026-09-05T06:00:00Z,904.64
C-201-DISCH-PRESS,2026-09-05T07:00:00Z,907.61
C-201-DISCH-PRESS,2026-09-05T08:00:00Z,903.41
C-201-DISCH-PRESS,2026-09-05T09:00:00Z,904.59
C-201-DISCH-PRESS,2026-09-05T10:00:00Z,905.54
C-201-DISCH-PRESS,2026-09-05T11:00:00Z,909.58
C-201-DISCH-PRESS,2026-09-05T12:00:00Z,904.7
C-201-DISCH-PRESS,2026-09-05T13:00:00Z,903.95
C-201-DISCH-PRESS,2026-09-05T14:00:00Z,901.86
C-201-DISCH-PRESS,2026-09-05T15:00:00Z,907.06
C-201-DISCH-PRESS,2026-09-05T16:00:00Z,903.24
C-201-DISCH-PRESS,2026-09-05T17:00:00Z,906.03
C-201-DISCH-PRESS,2026-09-05T18:00:00Z,899.3
C-201-DISCH-PRESS,2026-09-05T19:00:00Z,908.13
C-201-DISCH-PRESS,2026-09-05T20:00:00Z,901.0
C-201-DISCH-PRESS,2026-09-05T21:00:00Z,902.67
C-201-DISCH-PRESS,2026-09-05T22:00:00Z,908.18
C-201-DISCH-PRESS,2026-09-05T23:00:00Z,901.0
C-201-DISCH-PRESS,2026-09-06T00:00:00Z,904.76
C-201-DISCH-PRESS,2026-09-06T01:00:00Z,905.22
C-201-DISCH-PRESS,2026-09-06T02:00:00Z,902.0
C-201-DISCH-PRESS,2026-09-06T03:00:00Z,909.03
C-201-DISCH-PRESS,2026-09-06T04:00:00Z,909.5
C-201-DISCH-PRESS,2026-09-06T05:00:00Z,899.09
C-201-DISCH-PRESS,2026-09-06T06:00:00Z,900.65
C-201-DISCH-PRESS,2026-09-06T07:00:00Z,907.42
C-201-DISCH-PRESS,2026-09-06T08:00:00Z,901.09
C-201-DISCH-PRESS,2026-09-06T09:00:00Z,903.83
C-201-DISCH-PRESS,2026-09-06T10:00:00Z,905.39
C-201-DISCH-PRESS,2026-09-06T11:00:00Z,907.08
C-201-DISCH-PRESS,2026-09-06T12:00:00Z,904.33
C-201-DISCH-PRESS,2026-09-06T13:00:00Z,905.29
C-201-DISCH-PRESS,2026-09-06T14:00:00Z,902.67
C-201-DISCH-PRESS,2026-09-06T15:00:00Z,908.88
C-201-DISCH-PRESS,2026-09-06T16:00:00Z,903.51
C-201-DISCH-PRESS,2026-09-06T17:00:00Z,906.02
C-201-DISCH-PRESS,2026-09-06T18:00:00Z,903.47
C-201-DISCH-PRESS,2026-09-06T19:00:00Z,905.32
C-201-DISCH-PRESS,2026-09-06T20:00:00Z,904.5
C-201-DISCH-PRESS,2026-09-06T21:00:00Z,904.51
C-201-DISCH-PRESS,2026-09-06T22:00:00Z,901.96
C-201-DISCH-PRESS,2026-09-06T23:00:00Z,907.39
C-201-DISCH-PRESS,2026-09-07T00:00:00Z,909.24
C-201-DISCH-PRESS,2026-09-07T01:00:00Z,905.73
C-201-DISCH-PRESS,2026-09-07T02:00:00Z,907.2
C-201-DISCH-PRESS,2026-09-07T03:00:00Z,907.51
C-201-DISCH-PRESS,2026-09-07T04:00:00Z,907.78
C-201-DISCH-PRESS,2026-09-07T05:00:00Z,905.91
C-201-DISCH-PRESS,2026-09-07T06:00:00Z,905.64
C-201-DISCH-PRESS,2026-09-07T07:00:00Z,907.59
C-201-DISCH-PRESS,2026-09-07T08:00:00Z,905.21
C-201-DISCH-PRESS,2026-09-07T09:00:00Z,902.08
C-201-DISCH-PRESS,2026-09-07T10:00:00Z,905.07
C-201-DISCH-PRESS,2026-09-07T11:00:00Z,899.33
C-201-DISCH-PRESS,2026-09-07T12:00:00Z,904.98
C-201-DISCH-PRESS,2026-09-07T13:00:00Z,906.24
C-201-DISCH-PRESS,2026-09-07T14:00:00Z,908.71
C-201-DISCH-PRESS,2026-09-07T15:00:00Z,905.45
C-201-DISCH-PRESS,2026-09-07T16:00:00Z,907.78
C-201-DISCH-PRESS,2026-09-07T17:00:00Z,905.0
C-201-DISCH-PRESS,2026-09-07T18:00:00Z,901.93
C-201-DISCH-PRESS,2026-09-07T19:00:00Z,900.77
C-201-DISCH-PRESS,2026-09-07T20:00:00Z,902.09
C-201-DISCH-PRESS,2026-09-07T21:00:00Z,900.9
C-201-DISCH-PRESS,2026-09-07T22:00:00Z,906.9
C-201-DISCH-PRESS,2026-09-07T23:00:00Z,904.38
C-201-DISCH-PRESS,2026-09-08T00:00:00Z,906.71
C-201-DISCH-PRESS,2026-09-08T01:00:00Z,905.22
C-201-DISCH-PRESS,2026-09-08T02:00:00Z,908.13
C-201-DISCH-PRESS,2026-09-08T03:00:00Z,908.18
C-201-DISCH-PRESS,2026-09-08T04:00:00Z,903.06
C-201-DISCH-PRESS,2026-09-08T05:00:00Z,904.18
C-201-DISCH-PRESS,2026-09-08T06:00:00Z,903.4
C-201-DISCH-PRESS,2026-09-08T07:00:00Z,900.14
C-201-DISCH-PRESS,2026-09-08T08:00:00Z,907.03
C-201-DISCH-PRESS,2026-09-08T09:00:00Z,908.57
C-201-DISCH-PRESS,2026-09-08T10:00:00Z,904.98
C-201-DISCH-PRESS,2026-09-08T11:00:00Z,903.52
C-201-DISCH-PRESS,2026-09-08T12:00:00Z,908.27
C-201-DISCH-PRESS,2026-09-08T13:00:00Z,897.97
C-201-DISCH-PRESS,2026-09-08T14:00:00Z,905.53
C-201-DISCH-PRESS,2026-09-08T15:00:00Z,905.43
C-201-DISCH-PRESS,2026-09-08T16:00:00Z,903.29
C-201-DISCH-PRESS,2026-09-08T17:00:00Z,909.17
C-201-DISCH-PRESS,2026-09-08T18:00:00Z,907.91
C-201-DISCH-PRESS,2026-09-08T19:00:00Z,904.22
C-201-DISCH-PRESS,2026-09-08T20:00:00Z,904.74
C-201-DISCH-PRESS,2026-09-08T21:00:00Z,903.84
C-201-DISCH-PRESS,2026-09-08T22:00:00Z,903.46
C-201-DISCH-PRESS,2026-09-08T23:00:00Z,901.08
C-201-DISCH-PRESS,2026-09-09T00:00:00Z,909.14
C-201-DISCH-PRESS,2026-09-09T01:00:00Z,908.08
C-201-DISCH-PRESS,2026-09-09T02:00:00Z,907.39
C-201-DISCH-PRESS,2026-09-09T03:00:00Z,901.72
C-201-DISCH-PRESS,2026-09-09T04:00:00Z,911.24
C-201-DISCH-PRESS,2026-09-09T05:00:00Z,910.94
C-201-DISCH-PRESS,2026-09-09T06:00:00Z,905.56
C-201-DISCH-PRESS,2026-09-09T07:00:00Z,902.29
C-201-DISCH-PRESS,2026-09-09T08:00:00Z,902.4
C-201-DISCH-PRESS,2026-09-09T09:00:00Z,906.26
C-201-DISCH-PRESS,2026-09-09T10:00:00Z,902.26
C-201-DISCH-PRESS,2026-09-09T11:00:00Z,904.9
C-201-DISCH-PRESS,2026-09-09T12:00:00Z,908.27
C-201-DISCH-PRESS,2026-09-09T13:00:00Z,900.48
C-201-DISCH-PRESS,2026-09-09T14:00:00Z,911.02
C-201-DISCH-PRESS,2026-09-09T15:00:00Z,909.7
C-201-DISCH-PRESS,2026-09-09T16:00:00Z,901.29
C-201-DISCH-PRESS,2026-09-09T17:00:00Z,900.76
C-201-DISCH-PRESS,2026-09-09T18:00:00Z,904.15
C-201-DISCH-PRESS,2026-09-09T19:00:00Z,901.91
C-201-DISCH-PRESS,2026-09-09T20:00:00Z,904.21
C-201-DISCH-PRESS,2026-09-09T21:00:00Z,897.26
C-201-DISCH-PRESS,2026-09-09T22:00:00Z,904.31
C-201-DISCH-PRESS,2026-09-09T23:00:00Z,910.41
C-201-DISCH-PRESS,2026-09-10T00:00:00Z,901.65
C-201-DISCH-PRESS,2026-09-10T01:00:00Z,904.18
C-201-DISCH-PRESS,2026-09-10T02:00:00Z,900.53
C-201-DISCH-PRESS,2026-09-10T03:00:00Z,906.91
C-201-DISCH-PRESS,2026-09-10T04:00:00Z,904.32
C-201-DISCH-PRESS,2026-09-10T05:00:00Z,910.82
C-201-DISCH-PRESS,2026-09-10T06:00:00Z,905.62
C-201-DISCH-PRESS,2026-09-10T07:00:00Z,903.88
C-201-DISCH-PRESS,2026-09-10T08:00:00Z,906.65
C-201-DISCH-PRESS,2026-09-10T09:00:00Z,903.48
C-201-DISCH-PRESS,2026-09-10T10:00:00Z,900.98
C-201-DISCH-PRESS,2026-09-10T11:00:00Z,905.91
C-201-DISCH-PRESS,2026-09-10T12:00:00Z,904.48
C-201-DISCH-PRESS,2026-09-10T13:00:00Z,905.5
C-201-DISCH-PRESS,2026-09-10T14:00:00Z,906.13
C-201-DISCH-PRESS,2026-09-10T15:00:00Z,903.47
C-201-DISCH-PRESS,2026-09-10T16:00:00Z,906.26
C-201-DISCH-PRESS,2026-09-10T17:00:00Z,910.21
C-201-DISCH-PRESS,2026-09-10T18:00:00Z,901.68
C-201-DISCH-PRESS,2026-09-10T19:00:00Z,910.21
C-201-DISCH-PRESS,2026-09-10T20:00:00Z,904.27
C-201-DISCH-PRESS,2026-09-10T21:00:00Z,902.7
C-201-DISCH-PRESS,2026-09-10T22:00:00Z,912.28
C-201-DISCH-PRESS,2026-09-10T23:00:00Z,905.47
C-201-DISCH-PRESS,2026-09-11T00:00:00Z,908.43
C-201-DISCH-PRESS,2026-09-11T01:00:00Z,907.66
C-201-DISCH-PRESS,2026-09-11T02:00:00Z,902.03
C-201-DISCH-PRESS,2026-09-11T03:00:00Z,907.14
C-201-DISCH-PRESS,2026-09-11T04:00:00Z,906.14
C-201-DISCH-PRESS,2026-09-11T05:00:00Z,904.71
C-201-DISCH-PRESS,2026-09-11T06:00:00Z,904.25
C-201-DISCH-PRESS,2026-09-11T07:00:00Z,909.55
C-201-DISCH-PRESS,2026-09-11T08:00:00Z,911.38
C-201-DISCH-PRESS,2026-09-11T09:00:00Z,911.5
C-201-DISCH-PRESS,2026-09-11T10:00:00Z,910.37
C-201-DISCH-PRESS,2026-09-11T11:00:00Z,909.75
C-201-DISCH-PRESS,2026-09-11T12:00:00Z,909.89
C-201-DISCH-PRESS,2026-09-11T13:00:00Z,911.59
C-201-DISCH-PRESS,2026-09-11T14:00:00Z,911.01
C-201-DISCH-PRESS,2026-09-11T15:00:00Z,913.69
C-201-DISCH-PRESS,2026-09-11T16:00:00Z,914.76
C-201-DISCH-PRESS,2026-09-11T17:00:00Z,913.19
C-201-DISCH-PRESS,2026-09-11T18:00:00Z,915.46
C-201-DISCH-PRESS,2026-09-11T19:00:00Z,914.75
C-201-DISCH-PRESS,2026-09-11T20:00:00Z,917.26
C-201-DISCH-PRESS,2026-09-11T21:00:00Z,919.15
C-201-DISCH-PRESS,2026-09-11T22:00:00Z,918.94
C-201-DISCH-PRESS,2026-09-11T23:00:00Z,920.29
C-201-DISCH-PRESS,2026-09-12T00:00:00Z,915.59
C-201-DISCH-PRESS,2026-09-12T01:00:00Z,919.39
C-201-DISCH-PRESS,2026-09-12T02:00:00Z,921.64
C-201-DISCH-PRESS,2026-09-12T03:00:00Z,923.17
C-201-DISCH-PRESS,2026-09-12T04:00:00Z,918.18
C-201-DISCH-PRESS,2026-09-12T05:00:00Z,923.19
C-201-DISCH-PRESS,2026-09-12T06:00:00Z,926.42
C-201-DISCH-PRESS,2026-09-12T07:00:00Z,923.57
C-201-DISCH-PRESS,2026-09-12T08:00:00Z,924.39
C-201-DISCH-PRESS,2026-09-12T09:00:00Z,926.37
C-201-DISCH-PRESS,2026-09-12T10:00:00Z,926.47
C-201-DISCH-PRESS,2026-09-12T11:00:00Z,928.16
C-201-DISCH-PRESS,2026-09-12T12:00:00Z,927.27
C-201-DISCH-PRESS,2026-09-12T13:00:00Z,928.08
C-201-DISCH-PRESS,2026-09-12T14:00:00Z,926.35
C-201-DISCH-PRESS,2026-09-12T15:00:00Z,928.5
C-201-DISCH-PRESS,2026-09-12T16:00:00Z,932.67
C-201-DISCH-PRESS,2026-09-12T17:00:00Z,929.64
C-201-DISCH-PRESS,2026-09-12T18:00:00Z,930.34
C-201-DISCH-PRESS,2026-09-12T19:00:00Z,930.15
C-201-DISCH-PRESS,2026-09-12T20:00:00Z,933.96
C-201-DISCH-PRESS,2026-09-12T21:00:00Z,930.47
C-201-DISCH-PRESS,2026-09-12T22:00:00Z,935.49
C-201-DISCH-PRESS,2026-09-12T23:00:00Z,931.49
C-201-DISCH-PRESS,2026-09-13T00:00:00Z,931.8
C-201-DISCH-PRESS,2026-09-13T01:00:00Z,935.57
C-201-DISCH-PRESS,2026-09-13T02:00:00Z,936.0
C-201-DISCH-PRESS,2026-09-13T03:00:00Z,937.03
C-201-DISCH-PRESS,2026-09-13T04:00:00Z,939.56
C-201-DISCH-PRESS,2026-09-13T05:00:00Z,936.48
C-201-DISCH-PRESS,2026-09-13T06:00:00Z,939.23
C-201-DISCH-PRESS,2026-09-13T07:00:00Z,936.46
C-201-DISCH-PRESS,2026-09-13T08:00:00Z,942.5
C-201-DISCH-PRESS,2026-09-13T09:00:00Z,941.55
C-201-DISCH-PRESS,2026-09-13T10:00:00Z,941.92
C-201-DISCH-PRESS,2026-09-13T11:00:00Z,941.66
C-201-DISCH-PRESS,2026-09-13T12:00:00Z,939.84
C-201-DISCH-PRESS,2026-09-13T13:00:00Z,941.6
C-201-DISCH-PRESS,2026-09-13T14:00:00Z,944.29
C-201-DISCH-PRESS,2026-09-13T15:00:00Z,943.6
C-201-DISCH-PRESS,2026-09-13T16:00:00Z,944.57
C-201-DISCH-PRESS,2026-09-13T17:00:00Z,941.47
C-201-DISCH-PRESS,2026-09-13T18:00:00Z,945.94
C-201-DISCH-PRESS,2026-09-13T19:00:00Z,944.37
C-201-DISCH-PRESS,2026-09-13T20:00:00Z,944.01
C-201-DISCH-PRESS,2026-09-13T21:00:00Z,946.94
C-201-DISCH-PRESS,2026-09-13T22:00:00Z,943.3
C-201-DISCH-PRESS,2026-09-13T23:00:00Z,950.3
C-201-DISCH-PRESS,2026-09-14T00:00:00Z,951.3
C-201-DISCH-PRESS,2026-09-14T01:00:00Z,949.65
C-201-DISCH-PRESS,2026-09-14T02:00:00Z,947.91
C-201-DISCH-PRESS,2026-09-14T03:00:00Z,948.64
C-201-DISCH-PRESS,2026-09-14T04:00:00Z,951.24
C-201-DISCH-PRESS,2026-09-14T05:00:00Z,946.18
C-201-DISCH-PRESS,2026-09-14T06:00:00Z,953.3
C-201-DISCH-PRESS,2026-09-14T07:00:00Z,955.12
C-201-DISCH-PRESS,2026-09-14T08:00:00Z,953.3
C-201-DISCH-PRESS,2026-09-14T09:00:00Z,953.45
C-201-DISCH-PRESS,2026-09-14T10:00:00Z,955.76
C-201-DISCH-PRESS,2026-09-14T11:00:00Z,956.79
C-201-DISCH-PRESS,2026-09-14T12:00:00Z,959.26
C-201-DISCH-PRESS,2026-09-14T13:00:00Z,957.19
C-201-DISCH-PRESS,2026-09-14T14:00:00Z,956.03
C-201-DISCH-PRESS,2026-09-14T15:00:00Z,957.22
C-201-DISCH-PRESS,2026-09-14T16:00:00Z,959.44
C-201-DISCH-PRESS,2026-09-14T17:00:00Z,963.49
C-201-DISCH-PRESS,2026-09-14T18:00:00Z,959.41
C-201-DISCH-PRESS,2026-09-14T19:00:00Z,958.19
C-201-DISCH-PRESS,2026-09-14T20:00:00Z,959.26
C-201-DISCH-PRESS,2026-09-14T21:00:00Z,956.81
C-201-DISCH-PRESS,2026-09-14T22:00:00Z,963.49
C-201-DISCH-PRESS,2026-09-14T23:00:00Z,959.87
C-201-DISCH-PRESS,2026-09-15T00:00:00Z,960.81
C-201-DISCH-PRESS,2026-09-15T01:00:00Z,959.56
C-201-DISCH-PRESS,2026-09-15T02:00:00Z,962.32
C-201-DISCH-PRESS,2026-09-15T03:00:00Z,967.15
C-201-DISCH-PRESS,2026-09-15T04:00:00Z,963.07
C-201-DISCH-PRESS,2026-09-15T05:00:00Z,962.58
C-201-DISCH-PRESS,2026-09-15T06:00:00Z,968.02
C-201-DISCH-PRESS,2026-09-15T07:00:00Z,967.33
C-201-DISCH-PRESS,2026-09-15T08:00:00Z,969.88
C-201-DISCH-PRESS,2026-09-15T09:00:00Z,971.26
C-201-DISCH-PRESS,2026-09-15T10:00:00Z,970.0
C-201-DISCH-PRESS,2026-09-15T11:00:00Z,967.39
C-201-DISCH-PRESS,2026-09-15T12:00:00Z,970.94
C-201-DISCH-PRESS,2026-09-15T13:00:00Z,973.12
C-201-DISCH-PRESS,2026-09-15T14:00:00Z,971.02
C-201-DISCH-PRESS,2026-09-15T15:00:00Z,969.5
C-201-DISCH-PRESS,2026-09-15T16:00:00Z,976.46
C-201-DISCH-PRESS,2026-09-15T17:00:00Z,973.28
C-201-DISCH-PRESS,2026-09-15T18:00:00Z,973.91
C-201-DISCH-PRESS,2026-09-15T19:00:00Z,975.59
C-201-DISCH-PRESS,2026-09-15T20:00:00Z,978.74
C-201-DISCH-PRESS,2026-09-15T21:00:00Z,977.43
C-201-DISCH-PRESS,2026-09-15T22:00:00Z,976.55
C-201-DISCH-PRESS,2026-09-15T23:00:00Z,979.71
E-101-DELTA-T,2026-08-17T00:00:00Z,4.74
E-101-DELTA-T,2026-08-17T01:00:00Z,4.55
E-101-DELTA-T,2026-08-17T02:00:00Z,4.37
E-101-DELTA-T,2026-08-17T03:00:00Z,3.92
E-101-DELTA-T,2026-08-17T04:00:00Z,5.14
E-101-DELTA-T,2026-08-17T05:00:00Z,3.9
E-101-DELTA-T,2026-08-17T06:00:00Z,4.11
E-101-DELTA-T,2026-08-17T07:00:00Z,4.03
E-101-DELTA-T,2026-08-17T08:00:00Z,4.61
E-101-DELTA-T,2026-08-17T09:00:00Z,4.31
E-101-DELTA-T,2026-08-17T10:00:00Z,3.84
E-101-DELTA-T,2026-08-17T11:00:00Z,4.27
E-101-DELTA-T,2026-08-17T12:00:00Z,4.34
E-101-DELTA-T,2026-08-17T13:00:00Z,4.12
E-101-DELTA-T,2026-08-17T14:00:00Z,3.89
E-101-DELTA-T,2026-08-17T15:00:00Z,4.02
E-101-DELTA-T,2026-08-17T16:00:00Z,4.09
E-101-DELTA-T,2026-08-17T17:00:00Z,4.21
E-101-DELTA-T,2026-08-17T18:00:00Z,4.07
E-101-DELTA-T,2026-08-17T19:00:00Z,4.38
E-101-DELTA-T,2026-08-17T20:00:00Z,3.96
E-101-DELTA-T,2026-08-17T21:00:00Z,3.77
E-101-DELTA-T,2026-08-17T22:00:00Z,4.02
E-101-DELTA-T,2026-08-17T23:00:00Z,4.54
E-101-DELTA-T,2026-08-18T00:00:00Z,4.06
E-101-DELTA-T,2026-08-18T01:00:00Z,4.79
E-101-DELTA-T,2026-08-18T02:00:00Z,4.32
E-101-DELTA-T,2026-08-18T03:00:00Z,3.91
E-101-DELTA-T,2026-08-18T04:00:00Z,3.99
E-101-DELTA-T,2026-08-18T05:00:00Z,4.26
E-101-DELTA-T,2026-08-18T06:00:00Z,3.91
E-101-DELTA-T,2026-08-18T07:00:00Z,4.79
E-101-DELTA-T,2026-08-18T08:00:00Z,3.95
E-101-DELTA-T,2026-08-18T09:00:00Z,4.37
E-101-DELTA-T,2026-08-18T10:00:00Z,4.57
E-101-DELTA-T,2026-08-18T11:00:00Z,4.17
E-101-DELTA-T,2026-08-18T12:00:00Z,3.95
E-101-DELTA-T,2026-08-18T13:00:00Z,4.13
E-101-DELTA-T,2026-08-18T14:00:00Z,4.29
E-101-DELTA-T,2026-08-18T15:00:00Z,4.42
E-101-DELTA-T,2026-08-18T16:00:00Z,4.21
E-101-DELTA-T,2026-08-18T17:00:00Z,3.85
E-101-DELTA-T,2026-08-18T18:00:00Z,4.21
E-101-DELTA-T,2026-08-18T19:00:00Z,4.03
E-101-DELTA-T,2026-08-18T20:00:00Z,3.65
E-101-DELTA-T,2026-08-18T21:00:00Z,4.03
E-101-DELTA-T,2026-08-18T22:00:00Z,3.84
E-101-DELTA-T,2026-08-18T23:00:00Z,4.35
E-101-DELTA-T,2026-08-19T00:00:00Z,4.69
E-101-DELTA-T,2026-08-19T01:00:00Z,4.66
E-101-DELTA-T,2026-08-19T02:00:00Z,4.06
E-101-DELTA-T,2026-08-19T03:00:00Z,4.08
E-101-DELTA-T,2026-08-19T04:00:00Z,4.37
E-101-DELTA-T,2026-08-19T05:00:00Z,4.47
E-101-DELTA-T,2026-08-19T06:00:00Z,4.1
E-101-DELTA-T,2026-08-19T07:00:00Z,4.16
E-101-DELTA-T,2026-08-19T08:00:00Z,4.75
E-101-DELTA-T,2026-08-19T09:00:00Z,4.17
E-101-DELTA-T,2026-08-19T10:00:00Z,4.08
E-101-DELTA-T,2026-08-19T11:00:00Z,4.23
E-101-DELTA-T,2026-08-19T12:00:00Z,4.34
E-101-DELTA-T,2026-08-19T13:00:00Z,3.94
E-101-DELTA-T,2026-08-19T14:00:00Z,4.14
E-101-DELTA-T,2026-08-19T15:00:00Z,3.91
E-101-DELTA-T,2026-08-19T16:00:00Z,4.13
E-101-DELTA-T,2026-08-19T17:00:00Z,4.67
E-101-DELTA-T,2026-08-19T18:00:00Z,4.39
E-101-DELTA-T,2026-08-19T19:00:00Z,4.18
E-101-DELTA-T,2026-08-19T20:00:00Z,3.97
E-101-DELTA-T,2026-08-19T21:00:00Z,4.12
E-101-DELTA-T,2026-08-19T22:00:00Z,4.46
E-101-DELTA-T,2026-08-19T23:00:00Z,4.06
E-101-DELTA-T,2026-08-20T00:00:00Z,4.56
E-101-DELTA-T,2026-08-20T01:00:00Z,3.86
E-101-DELTA-T,2026-08-20T02:00:00Z,4.13
E-101-DELTA-T,2026-08-20T03:00:00Z,4.64
E-101-DELTA-T,2026-08-20T04:00:00Z,3.7
E-101-DELTA-T,2026-08-20T05:00:00Z,4.5
E-101-DELTA-T,2026-08-20T06:00:00Z,3.74
E-101-DELTA-T,2026-08-20T07:00:00Z,4.18
E-101-DELTA-T,2026-08-20T08:00:00Z,4.16
E-101-DELTA-T,2026-08-20T09:00:00Z,4.41
E-101-DELTA-T,2026-08-20T10:00:00Z,3.41
E-101-DELTA-T,2026-08-20T11:00:00Z,3.72
E-101-DELTA-T,2026-08-20T12:00:00Z,4.06
E-101-DELTA-T,2026-08-20T13:00:00Z,4.21
E-101-DELTA-T,2026-08-20T14:00:00Z,3.98
E-101-DELTA-T,2026-08-20T15:00:00Z,4.14
E-101-DELTA-T,2026-08-20T16:00:00Z,3.9
E-101-DELTA-T,2026-08-20T17:00:00Z,4.1
E-101-DELTA-T,2026-08-20T18:00:00Z,3.99
E-101-DELTA-T,2026-08-20T19:00:00Z,4.26
E-101-DELTA-T,2026-08-20T20:00:00Z,4.35
E-101-DELTA-T,2026-08-20T21:00:00Z,4.56
E-101-DELTA-T,2026-08-20T22:00:00Z,4.04
E-101-DELTA-T,2026-08-20T23:00:00Z,4.12
E-101-DELTA-T,2026-08-21T00:00:00Z,4.21
E-101-DELTA-T,2026-08-21T01:00:00Z,4.13
E-101-DELTA-T,2026-08-21T02:00:00Z,4.19
E-101-DELTA-T,2026-08-21T03:00:00Z,3.81
E-101-DELTA-T,2026-08-21T04:00:00Z,4.29
E-101-DELTA-T,2026-08-21T05:00:00Z,3.97
E-101-DELTA-T,2026-08-21T06:00:00Z,3.96
E-101-DELTA-T,2026-08-21T07:00:00Z,3.8
E-101-DELTA-T,2026-08-21T08:00:00Z,4.49
E-101-DELTA-T,2026-08-21T09:00:00Z,4.16
E-101-DELTA-T,2026-08-21T10:00:00Z,4.49
E-101-DELTA-T,2026-08-21T11:00:00Z,4.27
E-101-DELTA-T,2026-08-21T12:00:00Z,3.77
E-101-DELTA-T,2026-08-21T13:00:00Z,3.93
E-101-DELTA-T,2026-08-21T14:00:00Z,4.39
E-101-DELTA-T,2026-08-21T15:00:00Z,4.01
E-101-DELTA-T,2026-08-21T16:00:00Z,3.93
E-101-DELTA-T,2026-08-21T17:00:00Z,4.16
E-101-DELTA-T,2026-08-21T18:00:00Z,4.16
E-101-DELTA-T,2026-08-21T19:00:00Z,3.95
E-101-DELTA-T,2026-08-21T20:00:00Z,4.12
E-101-DELTA-T,2026-08-21T21:00:00Z,4.08
E-101-DELTA-T,2026-08-21T22:00:00Z,3.55
E-101-DELTA-T,2026-08-21T23:00:00Z,4.33
E-101-DELTA-T,2026-08-22T00:00:00Z,4.0
E-101-DELTA-T,2026-08-22T01:00:00Z,4.53
E-101-DELTA-T,2026-08-22T02:00:00Z,3.91
E-101-DELTA-T,2026-08-22T03:00:00Z,3.81
E-101-DELTA-T,2026-08-22T04:00:00Z,4.5
E-101-DELTA-T,2026-08-22T05:00:00Z,3.8
E-101-DELTA-T,2026-08-22T06:00:00Z,4.04
E-101-DELTA-T,2026-08-22T07:00:00Z,4.35
E-101-DELTA-T,2026-08-22T08:00:00Z,4.12
E-101-DELTA-T,2026-08-22T09:00:00Z,3.79
E-101-DELTA-T,2026-08-22T10:00:00Z,4.25
E-101-DELTA-T,2026-08-22T11:00:00Z,4.15
E-101-DELTA-T,2026-08-22T12:00:00Z,4.52
E-101-DELTA-T,2026-08-22T13:00:00Z,4.35
E-101-DELTA-T,2026-08-22T14:00:00Z,4.96
E-101-DELTA-T,2026-08-22T15:00:00Z,3.79
E-101-DELTA-T,2026-08-22T16:00:00Z,4.19
E-101-DELTA-T,2026-08-22T17:00:00Z,3.93
E-101-DELTA-T,2026-08-22T18:00:00Z,4.49
